Date,Open,High,Low,Close,Adj Close,Volume,Earnings
24/08/2015,1553.25,1554.08,1532.14,1532.14,1532.14,180051700,92.7852
25/08/2015,1515.73,1568.42,1503.68,1563.94,1563.94,206307500,92.7852
26/08/2015,1559.75,1585.59,1554.37,1580.37,1580.37,225746800,92.7852
27/08/2015,1582.75,1601.7,1579.98,1601.7,1601.7,198783700,92.7852
28/08/2015,1609.04,1621.24,1608.04,1612.74,1612.74,195809000,92.7852
01/09/2015,1655.47,1660.22,1603.25,1609.21,1609.21,217560000,92.7852
02/09/2015,1602.6,1602.6,1583.63,1590.19,1590.19,260468400,92.7852
03/09/2015,1597.51,1605.73,1592.67,1602.75,1602.75,193815100,92.7852
04/09/2015,1602.05,1602.32,1587.61,1589.16,1589.16,117201300,92.7852
07/09/2015,1578.5,1582.85,1567.91,1582.85,1582.85,113686600,92.7852
08/09/2015,1584.2,1594.91,1576.96,1587.12,1587.12,110462900,92.7852
09/09/2015,1597.9,1605.79,1596.67,1603.36,1603.36,121587800,92.7852
10/09/2015,1592.16,1614.02,1586.84,1614.02,1614.02,196825800,92.7852
11/09/2015,1605.09,1612.32,1602.54,1603.6,1603.6,160190100,94.1919
14/09/2015,1605.14,1645.49,1600.7,1639.63,1639.63,121683600,94.3253
15/09/2015,1648.04,1656.08,1639.97,1647.15,1647.15,165703500,94.3253
17/09/2015,1670.96,1691.93,1669.4,1681.54,1681.54,170424700,94.3253
18/09/2015,1680.58,1684.4,1661.56,1669.45,1669.45,274287100,94.3253
21/09/2015,1661.54,1661.95,1638.83,1639.47,1639.47,193856500,94.3253
22/09/2015,1640.58,1641.41,1628.24,1635.37,1635.37,151690800,94.3253
23/09/2015,1626.86,1626.96,1609.83,1613.17,1613.17,132240100,94.3322
25/09/2015,1604.15,1617.44,1603.02,1615.01,1615.01,171073500,94.3322
28/09/2015,1612.52,1613.96,1600.27,1608.43,1608.43,151423600,94.3479
29/09/2015,1600.89,1604.94,1595.22,1603.32,1603.32,105489600,94.3578
30/09/2015,1602.52,1621.86,1601.54,1621.04,1621.04,174451100,94.3578
01/10/2015,1622.61,1635.13,1617.42,1633.93,1633.93,221045700,94.3578
02/10/2015,1634.33,1634.89,1620.58,1628.8,1628.8,146532100,94.3578
05/10/2015,1629.59,1647.59,1629.15,1647.59,1647.59,139154500,94.3578
06/10/2015,1658.98,1662.96,1652.5,1662.51,1662.51,141782800,94.389
07/10/2015,1658.65,1690.79,1657.73,1689.25,1689.25,181899500,94.389
08/10/2015,1682.67,1701.21,1681.78,1692.2,1692.2,275434700,94.389
09/10/2015,1702.78,1717.48,1702.52,1706.54,1706.54,229884400,94.4127
12/10/2015,1703.24,1719.9,1700.65,1709.86,1709.86,242571500,94.4151
13/10/2015,1710.5,1716.75,1705.3,1711.14,1711.14,156581800,94.4151
15/10/2015,1709.02,1721.34,1706.87,1713.25,1713.25,165920700,90.4815
16/10/2015,1717.01,1720.42,1713.67,1716.82,1716.82,186648700,90.4815
19/10/2015,1712.08,1727.41,1708.31,1718.2,1718.2,141988800,90.4815
20/10/2015,1715.88,1716.46,1702.84,1705.03,1705.03,125896400,90.4815
21/10/2015,1700.36,1710.25,1695.38,1707.11,1707.11,123199400,90.4815
22/10/2015,1701.69,1711.39,1701.69,1705.09,1705.09,126640400,90.4815
23/10/2015,1716.98,1717.49,1709.56,1710.93,1710.93,106400800,90.4815
26/10/2015,1710.93,1715.95,1703.09,1706.79,1706.79,111586900,90.4815
27/10/2015,1702.57,1703.75,1694.22,1696.95,1696.95,109595100,90.4815
28/10/2015,1694.64,1694.98,1684.36,1686.51,1686.51,135795200,90.4815
29/10/2015,1689.34,1691.28,1666.98,1666.98,1666.98,124640000,90.4815
30/10/2015,1667.42,1673.26,1663.76,1665.71,1665.71,172655900,90.4815
02/11/2015,1665.3,1667.43,1658.98,1664.07,1664.07,147201700,90.4815
03/11/2015,1665.07,1677.56,1665.07,1677.56,1677.56,117073000,90.4815
04/11/2015,1681.66,1687.95,1679.79,1685.62,1685.62,131212100,90.4815
05/11/2015,1683.43,1696.99,1679.91,1688.54,1688.54,178218000,90.4815
06/11/2015,1686.35,1693.07,1685.08,1685.7,1685.7,134993600,90.4815
09/11/2015,1683.88,1686.32,1680.79,1686.11,1686.11,108188600,90.4815
11/11/2015,1673.1,1674.68,1657.88,1665.32,1665.32,82044700,90.485
12/11/2015,1663.48,1670.03,1657.77,1663.2,1663.2,159759700,90.485
13/11/2015,1663.93,1664.59,1651.45,1658.91,1658.91,114178200,90.485
16/11/2015,1651.31,1658.8,1644.29,1656,1656,138584500,90.485
17/11/2015,1661.28,1677.37,1660.07,1661.53,1661.53,104286600,90.485
18/11/2015,1661.41,1664.64,1656.27,1656.5,1656.5,128889400,90.485
19/11/2015,1657.09,1664.3,1655.99,1660.06,1660.06,111191400,90.485
20/11/2015,1660.17,1663.48,1657.13,1661.89,1661.89,109626100,90.485
23/11/2015,1661.59,1673.92,1661.59,1670.9,1670.9,104970100,90.485
24/11/2015,1678.68,1686.69,1677.03,1677.03,1677.03,106124200,90.485
25/11/2015,1672.63,1684.77,1671.58,1684.42,1684.42,142976300,90.485
26/11/2015,1678.15,1688.79,1674.67,1683.09,1683.09,142740400,90.485
27/11/2015,1676.93,1684.63,1674.83,1682.59,1682.59,143335300,90.485
30/11/2015,1675.41,1675.41,1663.03,1672.16,1672.16,132866000,90.485
01/12/2015,1670.29,1682.37,1667.16,1682.37,1682.37,294314400,90.485
02/12/2015,1682.53,1686.36,1676.77,1676.77,1676.77,179232000,90.485
03/12/2015,1671.99,1677,1671.43,1673.92,1673.92,111326800,90.485
04/12/2015,1670.8,1673.11,1667.14,1667.87,1667.87,121304200,90.485
07/12/2015,1670.25,1675.96,1668.59,1672,1672,106951400,90.485
08/12/2015,1669.67,1672.04,1665.97,1669.24,1669.24,105514100,90.485
09/12/2015,1667.19,1668.46,1659.36,1659.36,1659.36,95772100,90.485
10/12/2015,1660.47,1661.19,1648.65,1648.65,1648.65,113878300,90.485
11/12/2015,1650.11,1650.14,1640.14,1640.14,1640.14,142937100,90.485
14/12/2015,1629.32,1635.28,1625.12,1629.96,1629.96,154602300,90.485
15/12/2015,1631.1,1633.35,1622.84,1622.84,1622.84,120758100,90.485
16/12/2015,1637.84,1638.37,1628.76,1634.13,1634.13,127110100,90.485
17/12/2015,1635.96,1656.52,1635.12,1656.52,1656.52,127111300,90.485
18/12/2015,1651.77,1651.77,1642.83,1643.9,1643.9,171742200,88.7363
21/12/2015,1641.92,1641.92,1627.63,1629.09,1629.09,150634400,88.7363
22/12/2015,1634.34,1643.26,1630.97,1643.26,1643.26,92456700,88.8127
23/12/2015,1641.18,1663.51,1641.14,1663.51,1663.51,105312700,88.8127
28/12/2015,1659.57,1674.98,1658.8,1670.73,1670.73,114030300,88.8127
29/12/2015,1674.89,1686.4,1674.89,1685.36,1685.36,122140700,88.8127
30/12/2015,1686.95,1706.25,1686.85,1693.14,1693.14,126010400,88.8127
31/12/2015,1692.5,1697.43,1688.74,1692.51,1692.51,125471700,88.8127
04/01/2016,1686.82,1687.89,1653.37,1653.37,1653.37,84166200,88.8127
05/01/2016,1655.03,1673.17,1653,1665.7,1665.7,104307000,88.8127
06/01/2016,1667.87,1675.37,1661.69,1667.97,1667.97,120355500,88.8127
07/01/2016,1663.36,1669.79,1655.13,1655.13,1655.13,134554200,88.8127
08/01/2016,1651.03,1664.53,1648.66,1657.61,1657.61,147346100,88.8127
11/01/2016,1657.89,1657.89,1637.59,1637.59,1637.59,120176200,88.8127
12/01/2016,1636.93,1648.43,1636.93,1641.37,1641.37,124721200,88.8127
13/01/2016,1642.9,1646.48,1640.64,1642.54,1642.54,149629000,88.8127
14/01/2016,1639.3,1639.3,1632.34,1633.44,1633.44,117529300,88.8127
15/01/2016,1635.03,1639.12,1628.55,1628.55,1628.55,127027700,88.8127
18/01/2016,1624.48,1625.46,1608.81,1622.64,1622.64,114366100,88.8127
19/01/2016,1622.37,1632.6,1621.86,1629.22,1629.22,116925200,88.8127
20/01/2016,1628.16,1628.65,1618.32,1618.83,1618.83,128014800,88.8127
21/01/2016,1616.12,1618.06,1600.92,1600.92,1600.92,149765500,88.8127
22/01/2016,1609.4,1626.49,1609.4,1625.21,1625.21,142477600,88.6064
26/01/2016,1627.29,1627.44,1618.26,1626.66,1626.66,147214000,88.6064
27/01/2016,1627.3,1640.84,1627.3,1631.54,1631.54,127042200,88.6064
28/01/2016,1631.48,1639.03,1626.4,1634.53,1634.53,123918100,88.6064
29/01/2016,1635.34,1667.8,1631.62,1667.8,1667.8,235412300,88.6064
02/02/2016,1663.99,1666.51,1651.29,1653.18,1653.18,412280700,88.6064
03/02/2016,1636.66,1642.53,1631.11,1633.3,1633.3,222927400,88.6064
04/02/2016,1638.09,1656.82,1638.09,1656.77,1656.77,143317100,88.6064
05/02/2016,1654.6,1663.77,1653.68,1662.46,1662.46,171494600,88.6064
10/02/2016,1670.93,1670.93,1644.41,1644.41,1644.41,138205800,88.6064
11/02/2016,1644.6,1645.5,1638.88,1643.95,1643.95,92411300,88.6064
12/02/2016,1643.66,1648.7,1638.5,1643.74,1643.74,106496800,88.6064
15/02/2016,1652.65,1661.34,1648.46,1649.96,1649.96,125270700,88.6064
16/02/2016,1651.43,1664.99,1651.35,1664.99,1664.99,119398700,88.6064
17/02/2016,1658.75,1669.02,1658.27,1664.32,1664.32,142559900,88.6064
18/02/2016,1665.8,1685.65,1665.8,1680.02,1680.02,112011400,88.6064
19/02/2016,1673.84,1685.23,1673.84,1674.88,1674.88,155660700,88.6064
22/02/2016,1671.41,1679.96,1670.47,1674.59,1674.59,121706700,88.6064
23/02/2016,1674.88,1685.88,1674.2,1677.28,1677.28,110632400,88.6064
24/02/2016,1676.43,1677.24,1664.17,1664.17,1664.17,120305300,88.6064
25/02/2016,1664.97,1672.56,1658.16,1658.16,1658.16,111283300,88.6064
26/02/2016,1664.84,1665.64,1658.36,1663.44,1663.44,148612700,88.6064
29/02/2016,1661.98,1664.11,1651.55,1654.75,1654.75,154442800,88.6064
01/03/2016,1658.42,1670.82,1655.47,1670.82,1670.82,195355000,88.6064
02/03/2016,1674.65,1691.03,1674.65,1691.03,1691.03,115274000,88.6064
03/03/2016,1694.08,1699.96,1684.32,1688.2,1688.2,193295900,88.6064
04/03/2016,1686.48,1700.49,1685.73,1692.49,1692.49,177071200,88.6064
07/03/2016,1696.11,1710.2,1694.09,1697.93,1697.93,169313100,88.6064
08/03/2016,1700.82,1706.08,1684.53,1687.86,1687.86,166610400,88.6064
09/03/2016,1681.31,1686.35,1676.93,1686.35,1686.35,131205700,88.6064
10/03/2016,1684.69,1694.33,1684.1,1690.91,1690.91,112125900,88.6064
11/03/2016,1688.8,1698.15,1688.11,1696.54,1696.54,119840400,88.6064
14/03/2016,1696.2,1708.1,1695.95,1700.31,1700.31,112086700,88.6064
15/03/2016,1695.61,1699.44,1689.33,1690.92,1690.92,107013100,88.6064
16/03/2016,1692.16,1697.26,1689.35,1693.43,1693.43,110249900,88.6064
17/03/2016,1696.62,1708.62,1695.86,1703.19,1703.19,103702500,88.6064
18/03/2016,1709.13,1716.34,1705.62,1716.34,1716.34,177076800,88.6064
21/03/2016,1714.36,1718.36,1707.11,1718.36,1718.36,223934400,88.6064
22/03/2016,1716.7,1724.75,1715.79,1724.75,1724.75,150728000,88.6064
23/03/2016,1721.5,1726.55,1716.43,1724.55,1724.55,194424700,88.6064
24/03/2016,1715.38,1720.98,1710.87,1715.53,1715.53,191359500,88.6064
25/03/2016,1712.77,1712.89,1699.76,1703.79,1703.79,123565700,88.6064
28/03/2016,1701.72,1702.81,1698.26,1702.41,1702.41,94740300,91.6615
29/03/2016,1700.67,1715.69,1699.3,1715.04,1715.04,77591200,91.6615
30/03/2016,1720.5,1724.13,1716.37,1717.82,1717.82,148180600,91.6062
31/03/2016,1718,1719.74,1713.22,1717.58,1717.58,168719300,91.4734
01/04/2016,1715.36,1720.27,1706.22,1710.55,1710.55,204481000,91.4734
04/04/2016,1709,1725.24,1709,1725.24,1725.24,138374300,91.4734
05/04/2016,1719,1722.13,1716.42,1718.08,1718.08,121763300,91.4734
06/04/2016,1713.83,1722.75,1713.83,1717.01,1717.01,116416300,91.4734
07/04/2016,1717.74,1724.29,1716.76,1724.29,1724.29,161796800,91.4734
08/04/2016,1718.44,1721.14,1714.23,1718.4,1718.4,160909400,91.4734
11/04/2016,1716.19,1716.19,1709.42,1715.28,1715.28,131928200,91.4734
12/04/2016,1713.99,1716.66,1711.41,1715,1715,96446900,91.4734
13/04/2016,1719.47,1726.3,1717.86,1723.11,1723.11,85358000,91.4734
14/04/2016,1722.31,1729.13,1721.1,1723.78,1723.78,140805200,91.4734
15/04/2016,1722.46,1727.99,1721.1,1727.99,1727.99,130405200,91.4365
18/04/2016,1719.79,1721.39,1710.44,1717.68,1717.68,121473700,91.4365
19/04/2016,1713.87,1717.7,1708.3,1711.15,1711.15,121461600,91.4365
20/04/2016,1713.36,1715.43,1704.7,1708.91,1708.91,119288500,91.4365
21/04/2016,1709.88,1721.47,1709.11,1721.47,1721.47,134445000,91.4365
22/04/2016,1719.66,1720.08,1715.18,1717.96,1717.96,127654900,91.4365
25/04/2016,1714.38,1717,1709.19,1714.51,1714.51,93833800,91.4365
26/04/2016,1713.9,1714.1,1692.5,1692.5,1692.5,84522100,91.4365
27/04/2016,1689.65,1694.91,1682.48,1692.34,1692.34,125456400,91.4365
28/04/2016,1688.7,1695.73,1671.21,1674.76,1674.76,118732200,91.4365
29/04/2016,1671.52,1672.72,1660.92,1672.72,1672.72,257256600,91.4998
03/05/2016,1674.51,1676.03,1649.79,1651.44,1651.44,206721600,91.4998
04/05/2016,1644.77,1659.44,1636.05,1657.58,1657.58,148614100,91.4998
05/05/2016,1653.05,1653.05,1641.75,1645.09,1645.09,186123000,91.4998
06/05/2016,1642.09,1651.42,1633.18,1649.36,1649.36,148189900,91.4998
09/05/2016,1647.37,1651.61,1632.19,1632.19,1632.19,138084500,91.4998
10/05/2016,1628.9,1638.01,1614.4,1635.84,1635.84,127041500,91.4998
11/05/2016,1636.44,1646.96,1630.42,1644.58,1644.58,158041300,91.4998
12/05/2016,1640.09,1652.1,1639.17,1648.98,1648.98,130691000,91.4998
13/05/2016,1643.66,1645.14,1618.93,1628.26,1628.26,125745400,91.4998
16/05/2016,1628.52,1628.52,1611.91,1621.21,1621.21,309826000,91.4998
17/05/2016,1619.48,1634.41,1619.48,1633.39,1633.39,148400700,91.4998
18/05/2016,1624.75,1637.67,1621.46,1635.72,1635.72,127374600,91.4998
19/05/2016,1621.08,1635.43,1621.08,1633.76,1633.76,157094800,91.4998
20/05/2016,1634.83,1636.95,1628.79,1628.79,1628.79,158835500,91.4998
23/05/2016,1628.83,1634.89,1621.43,1634.89,1634.89,129470700,91.4998
24/05/2016,1631.27,1631.76,1625.81,1625.84,1625.84,96421100,91.4998
25/05/2016,1630.01,1631.12,1623.58,1630.96,1630.96,141187800,91.4998
26/05/2016,1628.78,1638.17,1628.19,1631.09,1631.09,126604600,91.4998
27/05/2016,1631.11,1637.19,1630.24,1637.19,1637.19,112373900,91.4998
30/05/2016,1632.68,1633.36,1623.91,1629.87,1629.87,141174500,91.4998
31/05/2016,1628.77,1633.08,1624.34,1626,1626,139216700,91.4998
01/06/2016,1623.33,1629.11,1622.25,1626.5,1626.5,834202800,91.48
02/06/2016,1625.83,1635,1624.44,1630.53,1630.53,158323300,91.48
03/06/2016,1633.75,1638.57,1632.14,1636.46,1636.46,152270800,91.48
06/06/2016,1633.38,1650.63,1633.38,1648.99,1648.99,134692900,91.48
07/06/2016,1650.26,1660.62,1648.76,1660.62,1660.62,100494800,91.48
08/06/2016,1661.16,1662.17,1653.25,1657.85,1657.85,199675700,91.48
09/06/2016,1657.53,1664.04,1650.38,1650.51,1650.51,144284500,91.48
10/06/2016,1651.65,1651.79,1641.22,1641.22,1641.22,107062800,91.48
13/06/2016,1634.59,1634.59,1622.88,1629.77,1629.77,131876900,91.48
14/06/2016,1629.69,1629.69,1619.48,1626.11,1626.11,117564700,91.48
15/06/2016,1620.92,1629.05,1619.78,1627.96,1627.96,140001300,91.48
16/06/2016,1628.89,1629.47,1613.79,1614.9,1614.9,114137000,91.48
17/06/2016,1614.84,1624.31,1614.29,1624.18,1624.18,137583100,91.48
20/06/2016,1624.93,1635.51,1624.54,1634.23,1634.23,139481400,91.48
21/06/2016,1635.16,1637.69,1630.3,1637.69,1637.69,119875700,91.48
23/06/2016,1640.67,1642.15,1634.94,1639.98,1639.98,115151800,91.48
24/06/2016,1639.84,1640.07,1611.88,1634.05,1634.05,121115200,91.48
27/06/2016,1627.69,1632.03,1618.25,1629.52,1629.52,180243900,91.48
28/06/2016,1624.32,1635.86,1620.94,1634.04,1634.04,115135100,91.48
29/06/2016,1634.16,1643.32,1630.51,1642.21,1642.21,144195700,95.9855
30/06/2016,1644.69,1654.17,1644.11,1654.08,1654.08,123413100,96.0914
01/07/2016,1653.16,1654.28,1644.64,1646.22,1646.22,177163700,96.0914
04/07/2016,1649.34,1657.77,1648,1654.84,1654.84,78726800,96.0914
05/07/2016,1653,1655.72,1647.45,1650.71,1650.71,103238200,96.0865
08/07/2016,1655.6,1656.03,1640.68,1644.54,1644.54,51776500,96.0865
11/07/2016,1645.84,1656.49,1645.49,1653.87,1653.87,122950100,96.0865
12/07/2016,1653.58,1655.35,1647.88,1653.97,1653.97,127696500,95.9767
13/07/2016,1653.51,1660.39,1652.07,1660.39,1660.39,120000500,95.9767
14/07/2016,1658.26,1659.52,1652.23,1654.78,1654.78,189978100,96.0317
15/07/2016,1660.46,1668.4,1659.4,1668.4,1668.4,138895200,96.2042
18/07/2016,1664.92,1671.87,1662.94,1670.84,1670.84,137835000,96.2042
19/07/2016,1671.6,1674.58,1666.43,1670.55,1670.55,97075200,96.2042
20/07/2016,1669.49,1669.8,1664.01,1669.61,1669.61,141846200,96.2042
21/07/2016,1661.36,1663.99,1657.54,1657.54,1657.54,98884600,96.2042
22/07/2016,1656.13,1659.76,1651.9,1657.42,1657.42,116251400,96.2042
25/07/2016,1657.64,1668.26,1657.47,1668.26,1668.26,97037700,96.2042
26/07/2016,1666.99,1666.99,1660.51,1661.42,1661.42,110225600,96.2042
27/07/2016,1661.8,1664.76,1659.24,1663.56,1663.56,105340200,96.2042
28/07/2016,1658.39,1659.55,1652.84,1658.5,1658.5,112786500,96.2042
29/07/2016,1657.99,1662.06,1653.26,1653.26,1653.26,127441100,96.2042
01/08/2016,1657.18,1666.5,1656.55,1665.23,1665.23,155831600,96.2042
02/08/2016,1664.31,1665.17,1657.78,1660.23,1660.23,144818700,96.2042
03/08/2016,1657.44,1659.55,1648.45,1648.5,1648.5,124489900,96.2042
04/08/2016,1651.65,1655.29,1651.37,1655.29,1655.29,102375200,96.2042
05/08/2016,1655.24,1664.04,1653.43,1664.04,1664.04,88901900,96.2042
08/08/2016,1666.34,1672.68,1664.59,1672.68,1672.68,130355000,96.2042
09/08/2016,1674.49,1674.49,1667.75,1671.71,1671.71,116577200,96.2042
10/08/2016,1668.87,1673.56,1666.51,1673.03,1673.03,126567300,96.2042
11/08/2016,1675.03,1678.8,1670.63,1678.8,1678.8,104660000,96.2042
12/08/2016,1681.11,1685.56,1679.95,1684.15,1684.15,105901300,96.2042
15/08/2016,1681.05,1690.33,1680.92,1690.33,1690.33,150655900,96.2042
16/08/2016,1683.94,1700.71,1683.76,1699.89,1699.89,122420200,96.2042
17/08/2016,1695.57,1698.85,1692.2,1694.32,1694.32,181557400,96.2042
18/08/2016,1692.99,1694.87,1690.44,1694.87,1694.87,117883000,96.2042
19/08/2016,1693.22,1694.88,1686.44,1687.68,1687.68,100040300,96.2042
22/08/2016,1682.94,1691.07,1682.59,1691.07,1691.07,80060600,96.2042
23/08/2016,1684.75,1689.96,1680,1683.07,1683.07,75148200,96.2042
24/08/2016,1680.17,1684.39,1678.93,1682.06,1682.06,117091800,96.2042
25/08/2016,1679.8,1687.43,1678.27,1680.3,1680.3,93863300,96.2042
26/08/2016,1675.41,1683.38,1673.87,1683.09,1683.09,133711500,96.2042
29/08/2016,1679.24,1685.18,1677.7,1681.6,1681.6,104901400,96.2042
30/08/2016,1686.62,1688,1675.73,1678.06,1678.06,99972500,96.2042
01/09/2016,1682.35,1682.35,1668.7,1670.55,1670.55,205489900,96.2042
02/09/2016,1674.6,1675.39,1668.87,1671.79,1671.79,176929600,96.2042
05/09/2016,1667.31,1679.57,1667.31,1678.08,1678.08,94258500,96.2042
06/09/2016,1674.68,1689.92,1673.1,1689.92,1689.92,83872600,96.2042
07/09/2016,1680.35,1691.61,1680.09,1689.57,1689.57,111892500,96.2042
08/09/2016,1691.53,1692.12,1686.37,1691.38,1691.38,106033900,96.2042
09/09/2016,1691.12,1691.12,1682.63,1686.44,1686.44,102873800,96.2042
13/09/2016,1680.27,1682.41,1672.24,1677.18,1677.18,86485900,96.2042
14/09/2016,1674.68,1674.68,1659.2,1661.39,1661.39,119377700,96.2042
15/09/2016,1660.09,1663.32,1650.9,1652.99,1652.99,134722200,96.2042
19/09/2016,1661.87,1661.87,1651.71,1651.71,1651.71,190804900,96.2042
20/09/2016,1656.91,1656.91,1645.18,1655.78,1655.78,103485500,96.2042
21/09/2016,1653.72,1659.21,1652.73,1658.73,1658.73,106163700,96.2042
22/09/2016,1661.23,1670.34,1661.21,1669.66,1669.66,116483900,96.2042
23/09/2016,1663.85,1672.28,1662.83,1670.99,1670.99,143614700,96.2042
26/09/2016,1669.52,1671.46,1665.41,1669.5,1669.5,117141900,96.2042
27/09/2016,1665.31,1666.69,1661.58,1664.72,1664.72,80524100,96.2042
28/09/2016,1664.77,1671.07,1663.88,1664.96,1664.96,125474800,96.2042
29/09/2016,1667.63,1671.32,1666.21,1669.64,1669.64,140323500,96.2042
30/09/2016,1667.23,1669.85,1652.55,1652.55,1652.55,120340400,96.2042
04/10/2016,1658.36,1666.02,1658.02,1661.25,1661.25,176222900,96.2042
05/10/2016,1663.43,1664.25,1656.28,1662.92,1662.92,158050400,96.2042
06/10/2016,1663.95,1668.32,1662.72,1666.73,1666.73,199371100,96.2042
07/10/2016,1668.94,1670.3,1661.59,1665.38,1665.38,144551800,87.6902
10/10/2016,1665.28,1669.46,1663.25,1665.32,1665.32,112874000,100.9136
11/10/2016,1664.89,1672.34,1664.79,1668.72,1668.72,85745900,101.0799
12/10/2016,1665.48,1668.33,1663.78,1667.03,1667.03,146637200,101.0799
13/10/2016,1667.3,1669.34,1660.04,1665.02,1665.02,119080800,101.0799
14/10/2016,1665.13,1665.13,1658.97,1658.97,1658.97,145788700,101.0799
17/10/2016,1661.13,1661.13,1653.71,1653.71,1653.71,108765400,101.0799
18/10/2016,1655.56,1667.57,1652.63,1667.57,1667.57,110334100,101.0799
19/10/2016,1667.25,1670.93,1664.91,1668.27,1668.27,141106100,101.0799
20/10/2016,1667.09,1671.49,1666.95,1667.18,1667.18,97752500,101.0799
21/10/2016,1668.03,1671.57,1663.97,1669.98,1669.98,88351100,101.0799
24/10/2016,1668.77,1679.11,1667.55,1677.76,1677.76,161149700,101.0799
25/10/2016,1677.44,1679,1673.18,1677.43,1677.43,115577100,101.0799
26/10/2016,1675.17,1677.5,1672.35,1673.92,1673.92,129190600,101.0799
27/10/2016,1673.95,1674.2,1666.25,1669.03,1669.03,113025700,101.0799
28/10/2016,1669.61,1671.72,1666.97,1670.27,1670.27,102298000,101.0799
31/10/2016,1676.83,1676.83,1664.74,1672.46,1672.46,106842300,101.0799
01/11/2016,1673.56,1673.9,1670.88,1670.93,1670.93,132929700,101.0814
02/11/2016,1669.81,1669.81,1656.5,1659.6,1659.6,97820400,101.0814
03/11/2016,1658.19,1661.65,1648.08,1648.08,1648.08,130889100,101.0814
04/11/2016,1646.34,1651.32,1643.95,1648.24,1648.24,145777400,101.0814
07/11/2016,1643.45,1654.34,1643.07,1650.59,1650.59,133419400,101.0814
08/11/2016,1653.44,1663.82,1653,1663.82,1663.82,115343500,101.0373
09/11/2016,1664.12,1665.36,1640.34,1647.62,1647.62,129392500,101.0373
10/11/2016,1652.37,1664.27,1652.37,1652.74,1652.74,176948500,101.0373
11/11/2016,1646.74,1646.74,1625.1,1634.19,1634.19,168150700,101.0373
14/11/2016,1628.43,1629.05,1614.11,1616.64,1616.64,232337100,101.0373
15/11/2016,1617.36,1635.04,1617.33,1630.56,1630.56,168181600,101.0373
16/11/2016,1633.03,1637.4,1624.31,1627.63,1627.63,143470500,101.0374
17/11/2016,1627.37,1629.81,1620.94,1626.77,1626.77,158946300,101.0374
18/11/2016,1624.16,1626.52,1617.7,1623.8,1623.8,116177500,101.0374
21/11/2016,1621.42,1627.5,1621.42,1627.28,1627.28,113669000,101.0374
22/11/2016,1628.15,1632.71,1627.57,1629.32,1629.32,89234300,101.0374
23/11/2016,1631.3,1631.67,1622.49,1630.38,1630.38,135873200,101.0374
24/11/2016,1629.37,1629.88,1623.61,1624.21,1624.21,122839100,101.0374
25/11/2016,1625.19,1627.42,1623.35,1627.26,1627.26,86691900,101.0374
28/11/2016,1625.37,1630.63,1623.62,1628.66,1628.66,80096900,101.0374
29/11/2016,1629.97,1630.22,1625.39,1626.93,1626.93,103866000,101.0374
30/11/2016,1627.57,1628.5,1616.08,1619.12,1619.12,139150700,101.0374
01/12/2016,1621.1,1628.62,1619.99,1626.44,1626.44,326996800,101.0374
02/12/2016,1627.51,1632.23,1626.38,1628.96,1628.96,145877100,101.0374
05/12/2016,1630.56,1631.41,1624.97,1624.97,1624.97,118503800,101.0374
06/12/2016,1624.17,1629.73,1624.02,1629.73,1629.73,103436000,101.0374
07/12/2016,1633.15,1634.2,1627.86,1632.47,1632.47,122164800,101.0374
08/12/2016,1639.39,1643.75,1636.09,1643.75,1643.75,109648800,101.0374
09/12/2016,1641.85,1641.85,1636.61,1641.42,1641.42,126881600,101.0374
13/12/2016,1651.45,1651.45,1641.93,1645.28,1645.28,107008100,101.0374
14/12/2016,1645.72,1646.88,1639.93,1643.29,1643.29,153995700,101.0374
15/12/2016,1635.74,1638.79,1629.86,1636.99,1636.99,132460500,101.0374
16/12/2016,1634.31,1637.79,1632.46,1637.79,1637.79,119984800,101.0374
19/12/2016,1631.73,1636.55,1630.34,1634.3,1634.3,158007500,101.0374
20/12/2016,1633.56,1637.02,1632.48,1634.52,1634.52,79033400,101.0374
21/12/2016,1638.82,1639.49,1629.59,1629.59,1629.59,88528500,101.0374
22/12/2016,1629.03,1629.9,1622.59,1623.2,1623.2,109399100,101.0374
23/12/2016,1622.09,1623.93,1616.54,1617.15,1617.15,80105100,101.0374
27/12/2016,1618.48,1622.66,1616.69,1619.68,1619.68,72514400,101.0374
28/12/2016,1620.89,1630.3,1619.09,1630.3,1630.3,64591200,101.0374
29/12/2016,1629.85,1640.53,1625.82,1637.93,1637.93,99252800,101.0373
30/12/2016,1637.45,1641.73,1630.03,1641.73,1641.73,93610200,101.0373
03/01/2017,1636.94,1637.56,1630.67,1635.53,1635.53,138807100,101.0373
04/01/2017,1638.98,1647.47,1637.14,1647.47,1647.47,61044700,101.0373
05/01/2017,1647.99,1659.82,1647.99,1659.82,1659.82,104293500,101.0373
06/01/2017,1658.42,1675.49,1658.42,1675.49,1675.49,115872400,101.0373
09/01/2017,1675.33,1675.69,1667.9,1667.9,1667.9,142595500,101.0373
10/01/2017,1668.36,1673.57,1665.94,1672.05,1672.05,85050800,101.0373
11/01/2017,1672.8,1675.59,1671.23,1675.21,1675.21,146553500,101.0373
12/01/2017,1675.64,1682.74,1673.44,1677.76,1677.76,111334000,91.7643
13/01/2017,1677.68,1679.64,1672.5,1672.5,1672.5,160421200,91.7643
16/01/2017,1672.02,1672.42,1658.84,1658.84,1658.84,131206800,105.2241
